company_id,batch,label_type,from_snapshot,to_snapshot,added,removed
29753,S24,subindustry,2024-09-01,2024-10-01,Industrials -> Manufacturing and Robotics,"B2B -> Engineering, Product and Design"
29754,S24,tag,2024-09-01,2024-10-01,AI,Artificial Intelligence
29755,S24,tag,2024-09-01,2024-10-01,,Artificial Intelligence|Compliance|Fintech|Supply Chain
29757,S24,tag,2024-09-01,2024-10-01,AI,Artificial Intelligence
29757,S24,subindustry,2024-09-01,2024-10-01,Healthcare,Unspecified
29758,S24,tag,2024-09-01,2024-10-01,Consumer Finance,Social
29764,S24,tag,2024-09-01,2024-10-01,AI,Artificial Intelligence
29767,S24,tag,2024-09-01,2024-10-01,AI,Artificial Intelligence
29767,S24,subindustry,2024-09-01,2024-10-01,B2B -> Infrastructure,Unspecified
29768,S24,tag,2024-09-01,2024-10-01,B2B,AI
29773,S24,subindustry,2024-09-01,2024-10-01,B2B -> Supply Chain and Logistics,B2B
29774,S24,tag,2024-09-01,2024-10-01,,Artificial Intelligence|Industrial|Mining
29776,S24,tag,2024-09-01,2024-10-01,Construction|Documents|Generative AI|GovTech|Proptech,
29777,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29778,S24,tag,2024-09-01,2024-10-01,B2B|Compliance|Generative AI,
29779,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,
29779,S24,subindustry,2024-09-01,2024-10-01,B2B,Unspecified
29781,S24,tag,2024-09-01,2024-10-01,Hard Tech|SaaS,API|Robotic Process Automation
29783,S24,tag,2024-09-01,2024-10-01,Security,
29784,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29784,S24,subindustry,2024-09-01,2024-10-01,Industrials -> Manufacturing and Robotics,Unspecified
29785,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,
29786,S24,tag,2024-09-01,2024-10-01,AI,Artificial Intelligence
29787,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29788,S24,tag,2024-09-01,2024-10-01,B2B|Enterprise Software,Security
29788,S24,subindustry,2024-09-01,2024-10-01,B2B -> Security,Education
29789,S24,tag,2024-09-01,2024-10-01,Emerging Markets,
29789,S24,subindustry,2024-09-01,2024-10-01,Fintech -> Asset Management,B2B -> Finance and Accounting
29791,S24,tag,2024-09-01,2024-10-01,AI|Supply Chain,Artificial Intelligence
29792,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29792,S24,subindustry,2024-09-01,2024-10-01,B2B -> Productivity,B2B -> Finance and Accounting
29793,S24,subindustry,2024-09-01,2024-10-01,B2B,B2B -> Sales
29794,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29794,S24,subindustry,2024-09-01,2024-10-01,Healthcare -> Healthcare IT,Healthcare
29796,S24,subindustry,2024-09-01,2024-10-01,Fintech -> Credit and Lending,Fintech -> Insurance
29797,S24,tag,2024-09-01,2024-10-01,AI|B2B|Productivity,
29799,S24,tag,2024-09-01,2024-10-01,B2B|Subscriptions,DevOps
29800,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,
29804,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29804,S24,subindustry,2024-09-01,2024-10-01,B2B -> Finance and Accounting,Unspecified
29809,S24,tag,2024-09-01,2024-10-01,API,
29810,S24,subindustry,2024-09-01,2024-10-01,"B2B -> Engineering, Product and Design",B2B
29815,S24,tag,2024-09-01,2024-10-01,AI,Artificial Intelligence
29818,S24,tag,2024-09-01,2024-10-01,AI,Artificial Intelligence
29821,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29822,S24,tag,2024-09-01,2024-10-01,AI|B2B,Logistics|Supply Chain
29822,S24,subindustry,2024-09-01,2024-10-01,B2B -> Operations,Unspecified
29823,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence|B2B|Climate|Computer Vision|Lidar,
29824,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29825,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29826,S24,tag,2024-09-01,2024-10-01,AI-Enhanced Learning,
29826,S24,subindustry,2024-09-01,2024-10-01,Consumer,"B2B -> Engineering, Product and Design"
29828,S24,tag,2024-09-01,2024-10-01,Consumer,AI Assistant
29828,S24,subindustry,2024-09-01,2024-10-01,Consumer -> Content,Unspecified
29830,S24,tag,2024-09-01,2024-10-01,AI,Analytics|Artificial Intelligence|Monitoring
29830,S24,subindustry,2024-09-01,2024-10-01,"B2B -> Engineering, Product and Design",B2B -> Analytics
29833,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29833,S24,subindustry,2024-09-01,2024-10-01,"B2B -> Engineering, Product and Design",B2B
29834,S24,subindustry,2024-09-01,2024-10-01,Consumer,B2B -> Retail
29835,S24,tag,2024-09-01,2024-10-01,AI|SaaS,Artificial Intelligence
29836,S24,tag,2024-09-01,2024-10-01,AI,Artificial Intelligence
29841,S24,tag,2024-09-01,2024-10-01,AI,Artificial Intelligence
29847,S24,tag,2024-09-01,2024-10-01,Hard Tech,Robotic Process Automation
29848,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence|Robotic Process Automation,AI|AIOps
29848,S24,subindustry,2024-09-01,2024-10-01,"B2B -> Engineering, Product and Design",B2B
29849,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence|B2B|Procurement,AI|Legal
29850,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29857,S24,subindustry,2024-09-01,2024-10-01,Healthcare -> Healthcare IT,B2B -> Infrastructure
29858,S24,subindustry,2024-09-01,2024-10-01,Healthcare -> Healthcare Services,Healthcare
29950,S24,tag,2024-09-01,2024-10-01,AI|Artificial Intelligence,
29951,S24,subindustry,2024-09-01,2024-10-01,B2B,Unspecified
29956,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,AI
29956,S24,subindustry,2024-09-01,2024-10-01,Government,B2B -> Infrastructure
29957,S24,tag,2024-09-01,2024-10-01,AI|Machine Learning,API|Artificial Intelligence
29962,S24,tag,2024-09-01,2024-10-01,SaaS|Sales,Electronics|Fashion|Furniture|Search
29962,S24,subindustry,2024-09-01,2024-10-01,"B2B -> Engineering, Product and Design",Consumer
29963,S24,subindustry,2024-09-01,2024-10-01,B2B -> Productivity,Consumer
29965,S24,tag,2024-09-01,2024-10-01,Fintech,Productivity
29972,S24,subindustry,2024-09-01,2024-10-01,B2B -> Marketing,Fintech
29973,S24,tag,2024-09-01,2024-10-01,Regtech,
29977,S24,tag,2024-09-01,2024-10-01,B2B,Manufacturing
29977,S24,subindustry,2024-09-01,2024-10-01,B2B,Unspecified
29978,S24,tag,2024-09-01,2024-10-01,,Education|Healthcare
29980,S24,tag,2024-09-01,2024-10-01,AI Assistant,
29980,S24,subindustry,2024-09-01,2024-10-01,B2B -> Finance and Accounting,Unspecified
29981,S24,subindustry,2024-09-01,2024-10-01,Healthcare -> Healthcare IT,Healthcare
29983,S24,tag,2024-09-01,2024-10-01,,AI|Artificial Intelligence|B2B|Customer Success|Generative AI
29987,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,Billing
29992,S24,tag,2024-09-01,2024-10-01,Artificial Intelligence,
662,S14,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
762,W15,tag,2024-10-01,2024-11-01,Artificial Intelligence|Climate,AI|ClimateTech
797,W15,tag,2024-10-01,2024-11-01,,eLearning
797,W15,industry,2024-10-01,2024-11-01,Real Estate and Construction,B2B
818,W15,tag,2024-10-01,2024-11-01,E-commerce,E-Commerce
851,W15,tag,2024-10-01,2024-11-01,SaaS,
1018,W16,tag,2024-10-01,2024-11-01,CRM,
1530,W17,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
1656,S17,tag,2024-10-01,2024-11-01,Productivity|Social,
1729,W18,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
1826,W18,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
11960,W19,tag,2024-10-01,2024-11-01,,Analytics
12283,W19,tag,2024-10-01,2024-11-01,AI|B2B|Customer Service,Recruiting
12283,W19,industry,2024-10-01,2024-11-01,B2B,Consumer
12507,S19,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
12768,S19,tag,2024-10-01,2024-11-01,AR|Artificial Intelligence,
12831,W20,tag,2024-10-01,2024-11-01,,Fintech
13098,W20,tag,2024-10-01,2024-11-01,Artificial Intelligence|Enterprise Software,
13147,W20,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
13240,W20,tag,2024-10-01,2024-11-01,Retail Tech|SaaS,
13519,W20,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
21769,S20,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
21894,S20,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
22076,S20,tag,2024-10-01,2024-11-01,AI|Data Visualization,SaaS
22195,S20,tag,2024-10-01,2024-11-01,,Fintech
22195,S20,industry,2024-10-01,2024-11-01,Healthcare,Fintech
22277,S20,tag,2024-10-01,2024-11-01,Artificial Intelligence,
22831,W21,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
22835,W21,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
23041,W21,subindustry,2024-10-01,2024-11-01,B2B,"B2B -> Engineering, Product and Design"
23156,W21,tag,2024-10-01,2024-11-01,Legal|Sales,
23174,W21,tag,2024-10-01,2024-11-01,Compliance|Privacy,
23303,W21,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
24100,S21,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
24270,S21,tag,2024-10-01,2024-11-01,,Developer Tools
24291,S21,tag,2024-10-01,2024-11-01,AI|ML,Construction|Proptech
24304,S21,subindustry,2024-10-01,2024-11-01,B2B -> Infrastructure,B2B -> Finance and Accounting
24509,S21,tag,2024-10-01,2024-11-01,Artificial Intelligence|B2B|Procurement|Supply Chain,
24539,S21,tag,2024-10-01,2024-11-01,,No-code|SMB|SaaS
24551,S21,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
24605,S21,subindustry,2024-10-01,2024-11-01,"B2B -> Engineering, Product and Design",Consumer -> Content
24914,S21,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
25279,W22,tag,2024-10-01,2024-11-01,AI Assistant|Artificial Intelligence|Social Media|Social Network,Advertising|Creator Economy|Sales
25348,W22,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
25351,W22,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
25400,W22,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
25511,W22,tag,2024-10-01,2024-11-01,,AI|Video
25541,W22,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
25575,W22,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
25603,W22,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
25618,W22,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
25696,W22,tag,2024-10-01,2024-11-01,B2B|Compliance,Consumer|Insurance
25712,W22,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
25726,W22,tag,2024-10-01,2024-11-01,E-commerce,Fintech
25787,W22,tag,2024-10-01,2024-11-01,Consumer|Sports Tech,NFT
25819,W22,tag,2024-10-01,2024-11-01,,API|Climate|Electric Vehicles|Energy
25989,W22,tag,2024-10-01,2024-11-01,AI|Marketing|Sales,Analytics
26655,S22,tag,2024-10-01,2024-11-01,,API|Developer Tools
26690,S22,tag,2024-10-01,2024-11-01,AI|Conversational AI|Sales|Sales Enablement,AI Assistant|Artificial Intelligence|Customer Success
26704,S22,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
26730,S22,tag,2024-10-01,2024-11-01,Artificial Intelligence,Fintech
26803,S22,tag,2024-10-01,2024-11-01,Fintech|SaaS,
27042,S22,tag,2024-10-01,2024-11-01,Artificial Intelligence|Machine Learning|Search,Customer Support
27141,S22,tag,2024-10-01,2024-11-01,Artificial Intelligence|B2B,AI|Analytics
27152,S22,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
27162,S22,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
27165,S22,tag,2024-10-01,2024-11-01,Health Tech,
27172,S22,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
27491,W23,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
27687,W23,tag,2024-10-01,2024-11-01,Recruiting,Customer Success
27691,W23,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
27699,W23,tag,2024-10-01,2024-11-01,,B2B|Fintech|SaaS
27842,W23,tag,2024-10-01,2024-11-01,FinOps|Fintech,Artificial Intelligence|B2B|Compliance|Machine Learning
27873,W23,tag,2024-10-01,2024-11-01,AI|AI Assistant|Generative AI|Productivity|Sales,
27874,W23,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
27875,W23,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
27883,W23,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
27897,W23,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
27952,W23,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
28077,W23,tag,2024-10-01,2024-11-01,Analytics|Artificial Intelligence|E-commerce|Fraud Detection|Payments,
28077,W23,industry,2024-10-01,2024-11-01,Fintech,B2B
28096,W23,tag,2024-10-01,2024-11-01,Artificial Intelligence,
28371,W23,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
28372,W23,subindustry,2024-10-01,2024-11-01,Consumer -> Home and Personal,B2B -> Retail
28404,S23,tag,2024-10-01,2024-11-01,HR Tech|Payroll|SaaS,
28707,S23,tag,2024-10-01,2024-11-01,,Artificial Intelligence|B2B|Computer Vision|Media|Video
28841,S23,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
28843,S23,tag,2024-10-01,2024-11-01,,AI|Data Science|Developer Tools|Generative AI
28884,S23,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
28884,S23,industry,2024-10-01,2024-11-01,B2B,Industrials
28927,S23,tag,2024-10-01,2024-11-01,Cybersecurity|Enterprise,Semiconductors
28938,S23,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29007,S23,tag,2024-10-01,2024-11-01,Consumer|Dating|Gaming,B2B|Hardware|Supply Chain
29007,S23,industry,2024-10-01,2024-11-01,Consumer,B2B
29010,S23,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29045,S23,tag,2024-10-01,2024-11-01,,E-commerce|Marketplace|SaaS|Supply Chain
29073,S23,tag,2024-10-01,2024-11-01,,Automation|Cybersecurity|DevSecOps|Generative AI|Security
29082,S23,tag,2024-10-01,2024-11-01,Fintech,Automation|Enterprise Software
29093,S23,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29093,S23,industry,2024-10-01,2024-11-01,Consumer,Fintech
29118,S23,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29119,S23,tag,2024-10-01,2024-11-01,AI|Artificial Intelligence|B2B|Logistics|Marketing,
29120,S23,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29136,S23,tag,2024-10-01,2024-11-01,AI|Automation|Enterprise|Productivity,
29246,W24,tag,2024-10-01,2024-11-01,Artificial Intelligence|Open Source,AI|Monitoring
29247,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29251,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29256,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29259,W24,tag,2024-10-01,2024-11-01,,Artificial Intelligence|Healthcare|Payments|Scheduling|Telecommunications
29272,W24,tag,2024-10-01,2024-11-01,,Artificial Intelligence|GovTech|Workflow Automation
29274,W24,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29295,W24,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29301,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29302,W24,tag,2024-10-01,2024-11-01,Consumer Health Services|Digital Health,AI Assistant|Analytics|Artificial Intelligence|Data Visualization|Healthcare IT
29306,W24,tag,2024-10-01,2024-11-01,AI|Digital Health|Health Tech|Telehealth,Artificial Intelligence|Automation|Productivity|SaaS
29306,W24,industry,2024-10-01,2024-11-01,Healthcare,B2B
29314,W24,tag,2024-10-01,2024-11-01,Artificial Intelligence|Insurance,AI|Investing
29319,W24,tag,2024-10-01,2024-11-01,AI|Finance|Generative AI|Investing|Sales,
29326,W24,tag,2024-10-01,2024-11-01,Artificial Intelligence|Automation|Documents|Finance,
29328,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29334,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29360,W24,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29372,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29373,W24,tag,2024-10-01,2024-11-01,Developer Tools,
29377,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29379,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29396,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29398,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29425,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29438,W24,tag,2024-10-01,2024-11-01,Climate,
29447,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29478,W24,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29482,W24,tag,2024-10-01,2024-11-01,,HR Tech|Health Insurance|Health Tech|Healthcare|SaaS
29513,W24,tag,2024-10-01,2024-11-01,AI|Analytics|Automation|Marketing|SaaS,
29515,W24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29519,W24,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29522,W24,tag,2024-10-01,2024-11-01,Conversational AI,AI
29569,S24,tag,2024-10-01,2024-11-01,,DevOps
29575,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29575,S24,industry,2024-10-01,2024-11-01,B2B,Consumer
29575,S24,subindustry,2024-10-01,2024-11-01,B2B -> Productivity,Consumer
29579,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29589,S24,tag,2024-10-01,2024-11-01,,Computer Vision|Drones|Hard Tech
29637,S24,tag,2024-10-01,2024-11-01,,AI|B2B|Generative AI|Market Research|Sales
29642,S24,tag,2024-10-01,2024-11-01,,B2B|Developer Tools|Identity|Open Source|SaaS
29644,S24,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29645,S24,tag,2024-10-01,2024-11-01,,Artificial Intelligence|B2B|Conversational AI|SaaS|Telecommunications
29646,S24,tag,2024-10-01,2024-11-01,Artificial Intelligence|Fintech|Insurance,
29653,S24,tag,2024-10-01,2024-11-01,Developer Tools,Creator Economy
29654,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29659,S24,tag,2024-10-01,2024-11-01,,B2B|Cybersecurity|Enterprise|SaaS
29663,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29675,S24,tag,2024-10-01,2024-11-01,,AI|B2B|Climate|Compliance|SaaS
29684,S24,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29688,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29692,S24,tag,2024-10-01,2024-11-01,,AI|Consumer|Hard Tech|Machine Learning|Robotics
29695,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29713,S24,tag,2024-10-01,2024-11-01,,Climate|Deep Learning|Industrial|Robotics|Synthetic Biology
29719,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29731,S24,tag,2024-10-01,2024-11-01,,B2B|Legal|LegalTech
29737,S24,tag,2024-10-01,2024-11-01,,Developer Tools|Generative AI|Hardware|Manufacturing|Productivity
29745,S24,tag,2024-10-01,2024-11-01,Finance,Healthcare|Operations
29745,S24,industry,2024-10-01,2024-11-01,B2B,Healthcare
29746,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29767,S24,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29781,S24,tag,2024-10-01,2024-11-01,Open Source,SaaS
29782,S24,tag,2024-10-01,2024-11-01,Artificial Intelligence,AI
29792,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29793,S24,tag,2024-10-01,2024-11-01,AI|Insurance,Artificial Intelligence|Customer Success
29818,S24,tag,2024-10-01,2024-11-01,,AI|B2B|Fintech|SaaS
29820,S24,tag,2024-10-01,2024-11-01,,Crypto / Web3|Fintech|SMB
29821,S24,tag,2024-10-01,2024-11-01,,Artificial Intelligence|Design Tools|Developer Tools
29841,S24,tag,2024-10-01,2024-11-01,,AI|Fintech|HR Tech|Health Tech|LegalTech
29848,S24,tag,2024-10-01,2024-11-01,,Data Engineering|Robotic Process Automation|Search
29849,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29854,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
29956,S24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
30023,F24,tag,2024-10-01,2024-11-01,Artificial Intelligence|Culture,AI|AI-Enhanced Learning
30108,F24,tag,2024-10-01,2024-11-01,AI,Artificial Intelligence
641,W14,tag,2024-11-01,2024-12-01,AI,Artificial Intelligence
1509,W17,tag,2024-11-01,2024-12-01,AI,Artificial Intelligence
12278,W19,tag,2024-11-01,2024-12-01,API|Banking as a Service|Payments,Marketplace
12536,S19,tag,2024-11-01,2024-12-01,Artificial Intelligence,AI
12632,S19,tag,2024-11-01,2024-12-01,AI,Artificial Intelligence
12862,S19,tag,2024-11-01,2024-12-01,AI|Data Visualization,Developer Tools
13185,W20,industry,2024-11-01,2024-12-01,Fintech,B2B
22076,S20,tag,2024-11-01,2024-12-01,Artificial Intelligence,AI
22278,S20,tag,2024-11-01,2024-12-01,Payments,Marketplace
22278,S20,industry,2024-11-01,2024-12-01,B2B,Consumer
22880,W21,tag,2024-11-01,2024-12-01,,AI|Generative AI|Video|Virtual Reality|eSports
22974,W21,tag,2024-11-01,2024-12-01,API|Cloud Computing|Logistics,E-commerce
23121,W21,tag,2024-11-01,2024-12-01,Housing,
23430,W21,tag,2024-11-01,2024-12-01,Artificial Intelligence,AI
23451,S21,tag,2024-11-01,2024-12-01,Artificial Intelligence,AI
23521,W21,tag,2024-11-01,2024-12-01,Artificial Intelligence,Hardware
23952,S21,tag,2024-11-01,2024-12-01,SaaS,Fintech
24180,S21,tag,2024-11-01,2024-12-01,Artificial Intelligence,AI
24181,S21,tag,2024-11-01,2024-12-01,GovTech,
24292,S21,tag,2024-11-01,2024-12-01,B2B,
24408,S21,tag,2024-11-01,2024-12-01,Consumer|Email|Social,B2B|Crypto / Web3|SaaS
24408,S21,industry,2024-11-01,2024-12-01,Consumer,B2B
24874,S21,tag,2024-11-01,2024-12-01,HR Tech|Lending|SaaS,Neobank
25275,W22,tag,2024-11-01,2024-12-01,Artificial Intelligence,AI
25329,W22,tag,2024-11-01,2024-12-01,AI|Sales,Artificial Intelligence|Fintech
25529,W22,tag,2024-11-01,2024-12-01,Artificial Intelligence,AI
