subindustry,batch,count,share_pct,batch_code,year,batch_order,total_companies,is_partial_batch
B2B -> Marketing,Summer 2022,7,2.991,S22,2022,20222,234,False
B2B -> Marketing,Winter 2023,5,1.825,W23,2023,20230,274,False
B2B -> Marketing,Summer 2023,4,1.818,S23,2023,20232,220,False
B2B -> Marketing,Winter 2024,3,1.21,W24,2024,20240,248,False
B2B -> Marketing,Summer 2024,4,1.613,S24,2024,20242,248,False
B2B -> Marketing,Fall 2024,2,2.128,F24,2024,20243,94,False
B2B -> Marketing,Winter 2025,1,0.602,W25,2025,20250,166,False
B2B -> Marketing,Spring 2025,1,0.699,X25,2025,20251,143,False
B2B -> Marketing,Summer 2025,3,1.807,S25,2025,20252,166,False
B2B -> Marketing,Fall 2025,7,4.795,F25,2025,20253,146,False
B2B -> Marketing,Winter 2026,1,0.503,W26,2026,20260,199,False
B2B -> Marketing,Spring 2026,8,4.103,X26,2026,20261,195,False
B2B -> Marketing,Summer 2026,1,0.426,S26,2026,20262,235,False
B2B -> Marketing,Fall 2026,0,0.0,F26,2026,20263,35,True
B2B -> Marketing,Winter 2027,0,0.0,W27,2027,20270,1,True
B2B -> Office Management,Summer 2005,0,0.0,S05,2005,20052,9,True
B2B -> Office Management,Winter 2006,0,0.0,W06,2006,20060,7,True
B2B -> Office Management,Summer 2006,0,0.0,S06,2006,20062,10,True
B2B -> Office Management,Winter 2007,0,0.0,W07,2007,20070,13,True
B2B -> Office Management,Summer 2007,0,0.0,S07,2007,20072,19,True
B2B -> Office Management,Winter 2008,0,0.0,W08,2008,20080,21,True
B2B -> Office Management,Summer 2008,0,0.0,S08,2008,20082,22,True
B2B -> Office Management,Winter 2009,0,0.0,W09,2009,20090,16,True
B2B -> Office Management,Summer 2009,0,0.0,S09,2009,20092,26,True
B2B -> Office Management,Winter 2010,0,0.0,W10,2010,20100,27,True
B2B -> Office Management,Summer 2010,0,0.0,S10,2010,20102,36,True
B2B -> Office Management,Winter 2011,2,4.444,W11,2011,20110,45,True
B2B -> Office Management,Summer 2011,0,0.0,S11,2011,20112,60,False
B2B -> Office Management,Winter 2012,0,0.0,W12,2012,20120,66,False
B2B -> Office Management,Summer 2012,0,0.0,S12,2012,20122,83,False
B2B -> Office Management,Winter 2013,0,0.0,W13,2013,20130,46,True
B2B -> Office Management,Summer 2013,0,0.0,S13,2013,20132,52,False
B2B -> Office Management,Winter 2014,5,6.757,W14,2014,20140,74,False
B2B -> Office Management,Summer 2014,3,3.846,S14,2014,20142,78,False
B2B -> Office Management,Winter 2015,0,0.0,W15,2015,20150,110,False
B2B -> Office Management,Summer 2015,1,0.962,S15,2015,20152,104,False
B2B -> Office Management,Winter 2016,2,1.639,W16,2016,20160,122,False
B2B -> Office Management,Summer 2016,0,0.0,S16,2016,20162,102,False
B2B -> Office Management,Winter 2017,5,4.31,W17,2017,20170,116,False
B2B -> Office Management,Summer 2017,1,0.8,S17,2017,20172,125,False
B2B -> Office Management,Winter 2018,0,0.0,W18,2018,20180,146,False
B2B -> Office Management,Summer 2018,0,0.0,S18,2018,20182,131,False
B2B -> Office Management,Winter 2019,2,1.031,W19,2019,20190,194,False
B2B -> Office Management,Summer 2019,0,0.0,S19,2019,20192,176,False
B2B -> Office Management,Winter 2020,1,0.439,W20,2020,20200,228,False
B2B -> Office Management,Summer 2020,0,0.0,S20,2020,20202,209,False
B2B -> Office Management,Winter 2021,0,0.0,W21,2021,20210,336,False
B2B -> Office Management,Summer 2021,1,0.256,S21,2021,20212,391,False
B2B -> Office Management,Winter 2022,0,0.0,W22,2022,20220,398,False
B2B -> Office Management,Summer 2022,0,0.0,S22,2022,20222,234,False
B2B -> Office Management,Winter 2023,1,0.365,W23,2023,20230,274,False
B2B -> Office Management,Summer 2023,0,0.0,S23,2023,20232,220,False
B2B -> Office Management,Winter 2024,0,0.0,W24,2024,20240,248,False
B2B -> Office Management,Summer 2024,1,0.403,S24,2024,20242,248,False
B2B -> Office Management,Fall 2024,0,0.0,F24,2024,20243,94,False
B2B -> Office Management,Winter 2025,0,0.0,W25,2025,20250,166,False
B2B -> Office Management,Spring 2025,0,0.0,X25,2025,20251,143,False
B2B -> Office Management,Summer 2025,0,0.0,S25,2025,20252,166,False
B2B -> Office Management,Fall 2025,0,0.0,F25,2025,20253,146,False
B2B -> Office Management,Winter 2026,0,0.0,W26,2026,20260,199,False
B2B -> Office Management,Spring 2026,0,0.0,X26,2026,20261,195,False
B2B -> Office Management,Summer 2026,0,0.0,S26,2026,20262,235,False
B2B -> Office Management,Fall 2026,0,0.0,F26,2026,20263,35,True
B2B -> Office Management,Winter 2027,0,0.0,W27,2027,20270,1,True
B2B -> Operations,Summer 2005,0,0.0,S05,2005,20052,9,True
B2B -> Operations,Winter 2006,0,0.0,W06,2006,20060,7,True
B2B -> Operations,Summer 2006,0,0.0,S06,2006,20062,10,True
B2B -> Operations,Winter 2007,0,0.0,W07,2007,20070,13,True
B2B -> Operations,Summer 2007,0,0.0,S07,2007,20072,19,True
B2B -> Operations,Winter 2008,0,0.0,W08,2008,20080,21,True
B2B -> Operations,Summer 2008,0,0.0,S08,2008,20082,22,True
B2B -> Operations,Winter 2009,0,0.0,W09,2009,20090,16,True
B2B -> Operations,Summer 2009,0,0.0,S09,2009,20092,26,True
B2B -> Operations,Winter 2010,1,3.704,W10,2010,20100,27,True
B2B -> Operations,Summer 2010,0,0.0,S10,2010,20102,36,True
B2B -> Operations,Winter 2011,0,0.0,W11,2011,20110,45,True
B2B -> Operations,Summer 2011,0,0.0,S11,2011,20112,60,False
B2B -> Operations,Winter 2012,1,1.515,W12,2012,20120,66,False
B2B -> Operations,Summer 2012,4,4.819,S12,2012,20122,83,False
B2B -> Operations,Winter 2013,1,2.174,W13,2013,20130,46,True
B2B -> Operations,Summer 2013,0,0.0,S13,2013,20132,52,False
B2B -> Operations,Winter 2014,1,1.351,W14,2014,20140,74,False
B2B -> Operations,Summer 2014,0,0.0,S14,2014,20142,78,False
B2B -> Operations,Winter 2015,0,0.0,W15,2015,20150,110,False
B2B -> Operations,Summer 2015,1,0.962,S15,2015,20152,104,False
B2B -> Operations,Winter 2016,0,0.0,W16,2016,20160,122,False
B2B -> Operations,Summer 2016,1,0.98,S16,2016,20162,102,False
B2B -> Operations,Winter 2017,2,1.724,W17,2017,20170,116,False
B2B -> Operations,Summer 2017,1,0.8,S17,2017,20172,125,False
B2B -> Operations,Winter 2018,1,0.685,W18,2018,20180,146,False
B2B -> Operations,Summer 2018,3,2.29,S18,2018,20182,131,False
B2B -> Operations,Winter 2019,9,4.639,W19,2019,20190,194,False
B2B -> Operations,Summer 2019,1,0.568,S19,2019,20192,176,False
B2B -> Operations,Winter 2020,6,2.632,W20,2020,20200,228,False
B2B -> Operations,Summer 2020,8,3.828,S20,2020,20202,209,False
B2B -> Operations,Winter 2021,19,5.655,W21,2021,20210,336,False
B2B -> Operations,Summer 2021,3,0.767,S21,2021,20212,391,False
B2B -> Operations,Winter 2022,9,2.261,W22,2022,20220,398,False
B2B -> Operations,Summer 2022,6,2.564,S22,2022,20222,234,False
B2B -> Operations,Winter 2023,14,5.109,W23,2023,20230,274,False
B2B -> Operations,Summer 2023,6,2.727,S23,2023,20232,220,False
B2B -> Operations,Winter 2024,9,3.629,W24,2024,20240,248,False
B2B -> Operations,Summer 2024,9,3.629,S24,2024,20242,248,False
B2B -> Operations,Fall 2024,4,4.255,F24,2024,20243,94,False
B2B -> Operations,Winter 2025,3,1.807,W25,2025,20250,166,False
B2B -> Operations,Spring 2025,2,1.399,X25,2025,20251,143,False
B2B -> Operations,Summer 2025,3,1.807,S25,2025,20252,166,False
B2B -> Operations,Fall 2025,3,2.055,F25,2025,20253,146,False
B2B -> Operations,Winter 2026,6,3.015,W26,2026,20260,199,False
B2B -> Operations,Spring 2026,8,4.103,X26,2026,20261,195,False
B2B -> Operations,Summer 2026,6,2.553,S26,2026,20262,235,False
B2B -> Operations,Fall 2026,0,0.0,F26,2026,20263,35,True
B2B -> Operations,Winter 2027,1,100.0,W27,2027,20270,1,True
B2B -> Productivity,Summer 2005,1,11.111,S05,2005,20052,9,True
B2B -> Productivity,Winter 2006,0,0.0,W06,2006,20060,7,True
B2B -> Productivity,Summer 2006,2,20.0,S06,2006,20062,10,True
B2B -> Productivity,Winter 2007,1,7.692,W07,2007,20070,13,True
B2B -> Productivity,Summer 2007,2,10.526,S07,2007,20072,19,True
B2B -> Productivity,Winter 2008,3,14.286,W08,2008,20080,21,True
B2B -> Productivity,Summer 2008,1,4.545,S08,2008,20082,22,True
B2B -> Productivity,Winter 2009,2,12.5,W09,2009,20090,16,True
B2B -> Productivity,Summer 2009,0,0.0,S09,2009,20092,26,True
B2B -> Productivity,Winter 2010,0,0.0,W10,2010,20100,27,True
B2B -> Productivity,Summer 2010,5,13.889,S10,2010,20102,36,True
B2B -> Productivity,Winter 2011,5,11.111,W11,2011,20110,45,True
B2B -> Productivity,Summer 2011,4,6.667,S11,2011,20112,60,False
B2B -> Productivity,Winter 2012,6,9.091,W12,2012,20120,66,False
B2B -> Productivity,Summer 2012,7,8.434,S12,2012,20122,83,False
B2B -> Productivity,Winter 2013,3,6.522,W13,2013,20130,46,True
B2B -> Productivity,Summer 2013,3,5.769,S13,2013,20132,52,False
B2B -> Productivity,Winter 2014,3,4.054,W14,2014,20140,74,False
B2B -> Productivity,Summer 2014,2,2.564,S14,2014,20142,78,False
B2B -> Productivity,Winter 2015,5,4.545,W15,2015,20150,110,False
B2B -> Productivity,Summer 2015,1,0.962,S15,2015,20152,104,False
B2B -> Productivity,Winter 2016,6,4.918,W16,2016,20160,122,False
B2B -> Productivity,Summer 2016,3,2.941,S16,2016,20162,102,False
B2B -> Productivity,Winter 2017,6,5.172,W17,2017,20170,116,False
B2B -> Productivity,Summer 2017,3,2.4,S17,2017,20172,125,False
B2B -> Productivity,Winter 2018,5,3.425,W18,2018,20180,146,False
B2B -> Productivity,Summer 2018,5,3.817,S18,2018,20182,131,False
B2B -> Productivity,Winter 2019,7,3.608,W19,2019,20190,194,False
B2B -> Productivity,Summer 2019,3,1.705,S19,2019,20192,176,False
B2B -> Productivity,Winter 2020,9,3.947,W20,2020,20200,228,False
B2B -> Productivity,Summer 2020,11,5.263,S20,2020,20202,209,False
B2B -> Productivity,Winter 2021,12,3.571,W21,2021,20210,336,False
B2B -> Productivity,Summer 2021,9,2.302,S21,2021,20212,391,False
B2B -> Productivity,Winter 2022,11,2.764,W22,2022,20220,398,False
B2B -> Productivity,Summer 2022,10,4.274,S22,2022,20222,234,False
B2B -> Productivity,Winter 2023,5,1.825,W23,2023,20230,274,False
B2B -> Productivity,Summer 2023,10,4.545,S23,2023,20232,220,False
B2B -> Productivity,Winter 2024,7,2.823,W24,2024,20240,248,False
B2B -> Productivity,Summer 2024,10,4.032,S24,2024,20242,248,False
B2B -> Productivity,Fall 2024,3,3.191,F24,2024,20243,94,False
B2B -> Productivity,Winter 2025,7,4.217,W25,2025,20250,166,False
B2B -> Productivity,Spring 2025,4,2.797,X25,2025,20251,143,False
B2B -> Productivity,Summer 2025,7,4.217,S25,2025,20252,166,False
B2B -> Productivity,Fall 2025,2,1.37,F25,2025,20253,146,False
B2B -> Productivity,Winter 2026,6,3.015,W26,2026,20260,199,False
B2B -> Productivity,Spring 2026,8,4.103,X26,2026,20261,195,False
B2B -> Productivity,Summer 2026,4,1.702,S26,2026,20262,235,False
B2B -> Productivity,Fall 2026,1,2.857,F26,2026,20263,35,True
B2B -> Productivity,Winter 2027,0,0.0,W27,2027,20270,1,True
B2B -> Recruiting and Talent,Summer 2005,0,0.0,S05,2005,20052,9,True
B2B -> Recruiting and Talent,Winter 2006,0,0.0,W06,2006,20060,7,True
B2B -> Recruiting and Talent,Summer 2006,0,0.0,S06,2006,20062,10,True
B2B -> Recruiting and Talent,Winter 2007,0,0.0,W07,2007,20070,13,True
B2B -> Recruiting and Talent,Summer 2007,0,0.0,S07,2007,20072,19,True
B2B -> Recruiting and Talent,Winter 2008,2,9.524,W08,2008,20080,21,True
B2B -> Recruiting and Talent,Summer 2008,1,4.545,S08,2008,20082,22,True
B2B -> Recruiting and Talent,Winter 2009,0,0.0,W09,2009,20090,16,True
B2B -> Recruiting and Talent,Summer 2009,0,0.0,S09,2009,20092,26,True
B2B -> Recruiting and Talent,Winter 2010,0,0.0,W10,2010,20100,27,True
B2B -> Recruiting and Talent,Summer 2010,0,0.0,S10,2010,20102,36,True
B2B -> Recruiting and Talent,Winter 2011,0,0.0,W11,2011,20110,45,True
B2B -> Recruiting and Talent,Summer 2011,1,1.667,S11,2011,20112,60,False
B2B -> Recruiting and Talent,Winter 2012,2,3.03,W12,2012,20120,66,False
B2B -> Recruiting and Talent,Summer 2012,2,2.41,S12,2012,20122,83,False
B2B -> Recruiting and Talent,Winter 2013,1,2.174,W13,2013,20130,46,True
B2B -> Recruiting and Talent,Summer 2013,1,1.923,S13,2013,20132,52,False
B2B -> Recruiting and Talent,Winter 2014,0,0.0,W14,2014,20140,74,False
B2B -> Recruiting and Talent,Summer 2014,0,0.0,S14,2014,20142,78,False
B2B -> Recruiting and Talent,Winter 2015,2,1.818,W15,2015,20150,110,False
B2B -> Recruiting and Talent,Summer 2015,6,5.769,S15,2015,20152,104,False
B2B -> Recruiting and Talent,Winter 2016,2,1.639,W16,2016,20160,122,False
B2B -> Recruiting and Talent,Summer 2016,0,0.0,S16,2016,20162,102,False
B2B -> Recruiting and Talent,Winter 2017,2,1.724,W17,2017,20170,116,False
B2B -> Recruiting and Talent,Summer 2017,5,4.0,S17,2017,20172,125,False
B2B -> Recruiting and Talent,Winter 2018,4,2.74,W18,2018,20180,146,False
B2B -> Recruiting and Talent,Summer 2018,1,0.763,S18,2018,20182,131,False
B2B -> Recruiting and Talent,Winter 2019,7,3.608,W19,2019,20190,194,False
B2B -> Recruiting and Talent,Summer 2019,5,2.841,S19,2019,20192,176,False
B2B -> Recruiting and Talent,Winter 2020,4,1.754,W20,2020,20200,228,False
B2B -> Recruiting and Talent,Summer 2020,2,0.957,S20,2020,20202,209,False
B2B -> Recruiting and Talent,Winter 2021,6,1.786,W21,2021,20210,336,False
B2B -> Recruiting and Talent,Summer 2021,2,0.512,S21,2021,20212,391,False
B2B -> Recruiting and Talent,Winter 2022,2,0.503,W22,2022,20220,398,False
B2B -> Recruiting and Talent,Summer 2022,2,0.855,S22,2022,20222,234,False
B2B -> Recruiting and Talent,Winter 2023,0,0.0,W23,2023,20230,274,False
B2B -> Recruiting and Talent,Summer 2023,2,0.909,S23,2023,20232,220,False
B2B -> Recruiting and Talent,Winter 2024,1,0.403,W24,2024,20240,248,False
B2B -> Recruiting and Talent,Summer 2024,0,0.0,S24,2024,20242,248,False
B2B -> Recruiting and Talent,Fall 2024,1,1.064,F24,2024,20243,94,False
B2B -> Recruiting and Talent,Winter 2025,5,3.012,W25,2025,20250,166,False
B2B -> Recruiting and Talent,Spring 2025,0,0.0,X25,2025,20251,143,False
B2B -> Recruiting and Talent,Summer 2025,0,0.0,S25,2025,20252,166,False
B2B -> Recruiting and Talent,Fall 2025,0,0.0,F25,2025,20253,146,False
B2B -> Recruiting and Talent,Winter 2026,1,0.503,W26,2026,20260,199,False
B2B -> Recruiting and Talent,Spring 2026,3,1.538,X26,2026,20261,195,False
B2B -> Recruiting and Talent,Summer 2026,1,0.426,S26,2026,20262,235,False
B2B -> Recruiting and Talent,Fall 2026,0,0.0,F26,2026,20263,35,True
B2B -> Recruiting and Talent,Winter 2027,0,0.0,W27,2027,20270,1,True
B2B -> Retail,Summer 2005,0,0.0,S05,2005,20052,9,True
B2B -> Retail,Winter 2006,0,0.0,W06,2006,20060,7,True
B2B -> Retail,Summer 2006,0,0.0,S06,2006,20062,10,True
B2B -> Retail,Winter 2007,0,0.0,W07,2007,20070,13,True
B2B -> Retail,Summer 2007,0,0.0,S07,2007,20072,19,True
B2B -> Retail,Winter 2008,0,0.0,W08,2008,20080,21,True
B2B -> Retail,Summer 2008,1,4.545,S08,2008,20082,22,True
B2B -> Retail,Winter 2009,0,0.0,W09,2009,20090,16,True
B2B -> Retail,Summer 2009,2,7.692,S09,2009,20092,26,True
B2B -> Retail,Winter 2010,4,14.815,W10,2010,20100,27,True
B2B -> Retail,Summer 2010,1,2.778,S10,2010,20102,36,True
B2B -> Retail,Winter 2011,5,11.111,W11,2011,20110,45,True
B2B -> Retail,Summer 2011,0,0.0,S11,2011,20112,60,False
B2B -> Retail,Winter 2012,1,1.515,W12,2012,20120,66,False
B2B -> Retail,Summer 2012,1,1.205,S12,2012,20122,83,False
B2B -> Retail,Winter 2013,5,10.87,W13,2013,20130,46,True
B2B -> Retail,Summer 2013,4,7.692,S13,2013,20132,52,False
B2B -> Retail,Winter 2014,4,5.405,W14,2014,20140,74,False
B2B -> Retail,Summer 2014,2,2.564,S14,2014,20142,78,False
B2B -> Retail,Winter 2015,6,5.455,W15,2015,20150,110,False
B2B -> Retail,Summer 2015,3,2.885,S15,2015,20152,104,False
B2B -> Retail,Winter 2016,5,4.098,W16,2016,20160,122,False
B2B -> Retail,Summer 2016,5,4.902,S16,2016,20162,102,False
B2B -> Retail,Winter 2017,3,2.586,W17,2017,20170,116,False
B2B -> Retail,Summer 2017,3,2.4,S17,2017,20172,125,False
B2B -> Retail,Winter 2018,3,2.055,W18,2018,20180,146,False
B2B -> Retail,Summer 2018,3,2.29,S18,2018,20182,131,False
B2B -> Retail,Winter 2019,3,1.546,W19,2019,20190,194,False
B2B -> Retail,Summer 2019,4,2.273,S19,2019,20192,176,False
B2B -> Retail,Winter 2020,10,4.386,W20,2020,20200,228,False
B2B -> Retail,Summer 2020,9,4.306,S20,2020,20202,209,False
B2B -> Retail,Winter 2021,9,2.679,W21,2021,20210,336,False
B2B -> Retail,Summer 2021,5,1.279,S21,2021,20212,391,False
B2B -> Retail,Winter 2022,5,1.256,W22,2022,20220,398,False
B2B -> Retail,Summer 2022,1,0.427,S22,2022,20222,234,False
B2B -> Retail,Winter 2023,3,1.095,W23,2023,20230,274,False
B2B -> Retail,Summer 2023,5,2.273,S23,2023,20232,220,False
B2B -> Retail,Winter 2024,1,0.403,W24,2024,20240,248,False
B2B -> Retail,Summer 2024,5,2.016,S24,2024,20242,248,False
B2B -> Retail,Fall 2024,1,1.064,F24,2024,20243,94,False
B2B -> Retail,Winter 2025,0,0.0,W25,2025,20250,166,False
B2B -> Retail,Spring 2025,2,1.399,X25,2025,20251,143,False
B2B -> Retail,Summer 2025,1,0.602,S25,2025,20252,166,False
B2B -> Retail,Fall 2025,1,0.685,F25,2025,20253,146,False
B2B -> Retail,Winter 2026,0,0.0,W26,2026,20260,199,False
B2B -> Retail,Spring 2026,1,0.513,X26,2026,20261,195,False
B2B -> Retail,Summer 2026,1,0.426,S26,2026,20262,235,False
B2B -> Retail,Fall 2026,0,0.0,F26,2026,20263,35,True
B2B -> Retail,Winter 2027,0,0.0,W27,2027,20270,1,True
B2B -> Sales,Summer 2005,0,0.0,S05,2005,20052,9,True
B2B -> Sales,Winter 2006,0,0.0,W06,2006,20060,7,True
B2B -> Sales,Summer 2006,0,0.0,S06,2006,20062,10,True
B2B -> Sales,Winter 2007,0,0.0,W07,2007,20070,13,True
B2B -> Sales,Summer 2007,0,0.0,S07,2007,20072,19,True
B2B -> Sales,Winter 2008,0,0.0,W08,2008,20080,21,True
B2B -> Sales,Summer 2008,0,0.0,S08,2008,20082,22,True
B2B -> Sales,Winter 2009,0,0.0,W09,2009,20090,16,True
B2B -> Sales,Summer 2009,0,0.0,S09,2009,20092,26,True
B2B -> Sales,Winter 2010,1,3.704,W10,2010,20100,27,True
B2B -> Sales,Summer 2010,0,0.0,S10,2010,20102,36,True
B2B -> Sales,Winter 2011,1,2.222,W11,2011,20110,45,True
B2B -> Sales,Summer 2011,2,3.333,S11,2011,20112,60,False
B2B -> Sales,Winter 2012,0,0.0,W12,2012,20120,66,False
B2B -> Sales,Summer 2012,3,3.614,S12,2012,20122,83,False
B2B -> Sales,Winter 2013,0,0.0,W13,2013,20130,46,True
B2B -> Sales,Summer 2013,0,0.0,S13,2013,20132,52,False
B2B -> Sales,Winter 2014,3,4.054,W14,2014,20140,74,False
B2B -> Sales,Summer 2014,3,3.846,S14,2014,20142,78,False
B2B -> Sales,Winter 2015,0,0.0,W15,2015,20150,110,False
B2B -> Sales,Summer 2015,1,0.962,S15,2015,20152,104,False
B2B -> Sales,Winter 2016,4,3.279,W16,2016,20160,122,False
B2B -> Sales,Summer 2016,2,1.961,S16,2016,20162,102,False
B2B -> Sales,Winter 2017,3,2.586,W17,2017,20170,116,False
B2B -> Sales,Summer 2017,1,0.8,S17,2017,20172,125,False
B2B -> Sales,Winter 2018,1,0.685,W18,2018,20180,146,False
B2B -> Sales,Summer 2018,1,0.763,S18,2018,20182,131,False
B2B -> Sales,Winter 2019,5,2.577,W19,2019,20190,194,False
B2B -> Sales,Summer 2019,1,0.568,S19,2019,20192,176,False
B2B -> Sales,Winter 2020,5,2.193,W20,2020,20200,228,False
B2B -> Sales,Summer 2020,7,3.349,S20,2020,20202,209,False
B2B -> Sales,Winter 2021,5,1.488,W21,2021,20210,336,False
B2B -> Sales,Summer 2021,8,2.046,S21,2021,20212,391,False
B2B -> Sales,Winter 2022,8,2.01,W22,2022,20220,398,False
B2B -> Sales,Summer 2022,11,4.701,S22,2022,20222,234,False
B2B -> Sales,Winter 2023,11,4.015,W23,2023,20230,274,False
B2B -> Sales,Summer 2023,11,5.0,S23,2023,20232,220,False
B2B -> Sales,Winter 2024,8,3.226,W24,2024,20240,248,False
B2B -> Sales,Summer 2024,3,1.21,S24,2024,20242,248,False
B2B -> Sales,Fall 2024,4,4.255,F24,2024,20243,94,False
B2B -> Sales,Winter 2025,5,3.012,W25,2025,20250,166,False
B2B -> Sales,Spring 2025,2,1.399,X25,2025,20251,143,False
B2B -> Sales,Summer 2025,5,3.012,S25,2025,20252,166,False
B2B -> Sales,Fall 2025,4,2.74,F25,2025,20253,146,False
B2B -> Sales,Winter 2026,2,1.005,W26,2026,20260,199,False
B2B -> Sales,Spring 2026,2,1.026,X26,2026,20261,195,False
B2B -> Sales,Summer 2026,2,0.851,S26,2026,20262,235,False
B2B -> Sales,Fall 2026,0,0.0,F26,2026,20263,35,True
B2B -> Sales,Winter 2027,0,0.0,W27,2027,20270,1,True
B2B -> Security,Summer 2005,1,11.111,S05,2005,20052,9,True
B2B -> Security,Winter 2006,0,0.0,W06,2006,20060,7,True
B2B -> Security,Summer 2006,0,0.0,S06,2006,20062,10,True
B2B -> Security,Winter 2007,0,0.0,W07,2007,20070,13,True
B2B -> Security,Summer 2007,0,0.0,S07,2007,20072,19,True
B2B -> Security,Winter 2008,0,0.0,W08,2008,20080,21,True
B2B -> Security,Summer 2008,0,0.0,S08,2008,20082,22,True
B2B -> Security,Winter 2009,0,0.0,W09,2009,20090,16,True
B2B -> Security,Summer 2009,0,0.0,S09,2009,20092,26,True
B2B -> Security,Winter 2010,0,0.0,W10,2010,20100,27,True
B2B -> Security,Summer 2010,0,0.0,S10,2010,20102,36,True
B2B -> Security,Winter 2011,0,0.0,W11,2011,20110,45,True
B2B -> Security,Summer 2011,1,1.667,S11,2011,20112,60,False
B2B -> Security,Winter 2012,0,0.0,W12,2012,20120,66,False
B2B -> Security,Summer 2012,0,0.0,S12,2012,20122,83,False
B2B -> Security,Winter 2013,0,0.0,W13,2013,20130,46,True
B2B -> Security,Summer 2013,0,0.0,S13,2013,20132,52,False
B2B -> Security,Winter 2014,0,0.0,W14,2014,20140,74,False
